le,operation,min,max,avg,sum,last,integral
0.147,AddDomain,0,215.3394869794944,117.2365075086582,58501.01724682045,215.3394869794944,70903232.90314615
0.215,CreateOAuthApplication,0,221.56150706317587,122.6707297270655,61212.694133805686,221.56150706317587,74189785.2901725
0.681,ValidateDomain,0,222.15017203317822,102.6798705804295,51237.25541963432,222.15017203317822,62099553.56859661
0.464,UpdateOAuthApplicationAssignments,0,223.3986504786723,102.97216335427994,51383.10951378569,223.3986504786723,62276328.730708286
0.464,DeleteSamlApplication,0,224.6157062226422,127.49183990379576,63618.428111994086,224.6157062226422,77105534.87173674
0.147,CreateUser,0,225.23195476380698,114.87650562062574,57323.37630469224,225.23195476380698,69475932.08128695
0.464,ValidateDomain,0,226.34524160516634,108.68900363973421,54235.81281622737,226.34524160516634,65733805.13326763
0.464,UpdateUser,0,226.82599967260103,105.96560137998598,52876.83508861301,226.82599967260103,64086724.127399
0.215,UnlinkOAuthClient,0,228.45502603712373,108.89368959843821,54337.95110962067,228.45502603712373,65857596.744860165
0.147,DeleteUserpool,0,235.58831873946508,122.87315988643653,61313.70678333183,235.58831873946508,74312212.62139824
0.316,UpdateSamlApplication,0,246.54516875825541,121.96147952632984,60858.77828363859,246.54516875825541,73760839.27977008
0.464,UpdateOAuthApplicationAccessBindings,0,246.66387381350268,127.21927745801314,63482.41945154856,246.66387381350268,76940692.37527673
0.681,UpdateOAuthApplication,0,248.021602569042,101.61700359912417,50706.884795962964,248.021602569042,61456744.37270713
0.147,UpdateSamlApplicationAssignments,0,249.8709185454372,132.8175335157232,66275.94922434588,249.8709185454372,80326450.45990731
3.162,UpdateOAuthApplicationAssignments,0,250.15644597039977,109.04509782137545,54413.50381286635,250.15644597039977,65949166.621194184
0.147,DeleteApplication,0,251.65851002577628,138.76636754788944,69244.41740639684,251.65851002577628,83924233.89655279
1.468,CreateSamlApplication,0,257.6906137192297,110.6257639977787,55202.256234891574,257.6906137192297,66905134.55668857
0.1,UnlinkOAuthClient,0,263.6637374962031,140.65179433968416,70185.24537550239,263.6637374962031,85064517.39510904
316.228,DeleteUser,0,267.8575342344,147.08008893832718,73392.96438022527,267.8575342344,88952272.82883397
0.464,SetOAuthApplicationAccessBindings,0,270.9287878049079,134.20707261948493,66969.32923712298,270.9287878049079,81166827.03539318
0.147,SetOthersPassword,0,272.8269355200617,136.4992128379024,68113.1072061133,272.8269355200617,82553085.93380931
0.147,CreateUserpool,0,278.3175197752261,133.9484721762937,66840.28761597056,278.3175197752261,81010428.59055646
0.1,CreateUser,0,280.5490374150456,156.86320755838375,78274.74057163349,280.5490374150456,94868985.57281956
1.468,ValidateDomain,0,286.96025979051467,140.2593038294149,69989.39261087804,286.96025979051467,84827143.84438425
0.681,CreateSamlApplication,0,288.0309299661867,130.81213779599096,65275.25676019949,288.0309299661867,79113611.19336177
0.1,AddDomain,0,296.46814235768977,149.56658492565867,74633.72587790368,296.46814235768977,90456075.76401931
0.215,AddDomain,0,299.70739540128335,150.6847029135324,75191.66675385267,299.70739540128335,91132300.10566968
0.147,DeleteUser,0,308.24602225887213,155.53606235875802,77612.49511702025,308.24602225887213,94066344.08182873
0.681,DeleteSamlApplication,0,311.70259855628456,157.30072502395143,78493.06178695176,311.70259855628456,95133590.88578546
0.1,CreateUserpool,0,316.3477079197276,153.19168148465158,76442.64906084114,316.3477079197276,92648490.6617393
0.316,DeleteOAuthApplication,0,316.645739907666,148.32462315730547,74013.98695549543,316.645739907666,89704952.19006066
0.464,UpdateSamlApplication,0,327.38259981917963,153.457551455264,76575.31817617673,327.38259981917963,92809285.6295263
0.681,UpdateSamlApplication,0,338.8284267419414,130.40434936923563,65071.770335248584,338.8284267419414,78866985.64632131
1,CreateSamlApplication,0,341.4166910853611,147.88095568451777,73792.59688657436,341.4166910853611,89436627.42652805
1,ValidateDomain,0,347.7102212348168,167.36921073965348,83517.23615908709,347.7102212348168,101222890.22481352
0.215,SetOthersPassword,0,349.658984112328,165.9497838201374,82808.94212624857,349.658984112328,100364437.85701324
0.215,DeleteApplication,0,349.76992950133325,180.11886687506913,89879.3145706595,349.76992950133325,108933729.25963931
0.681,SetOAuthApplicationAccessBindings,0,349.9225236089224,183.95821969330385,91795.15162695861,349.9225236089224,111255723.77187371
0.1,DeleteUserpool,0,354.3253918754286,192.0105539639376,95813.26642800486,354.3253918754286,116125678.91074182
0.215,CreateUser,0,354.64308102790153,179.46083674630083,89550.95753640411,354.64308102790153,108535760.53412163
0.681,UpdateOAuthApplicationAssignments,0,355.6228462414211,169.85534549822162,84757.81740361259,355.6228462414211,102726474.69317858
0.681,UpdateOAuthApplicationAccessBindings,0,358.5029510359842,177.42491342100743,88535.0317970827,358.5029510359842,107304458.53806439
0.1,DeleteApplication,0,359.75954928499,172.26273242542536,85959.10348028725,359.75954928499,104182433.4181081
0.316,CreateOAuthApplication,0,362.57040292939325,169.84181010564114,84751.06324271492,362.57040292939325,102718288.65017056
0.215,DeleteUserpool,0,368.7844044325901,184.4029357151012,92017.0649218355,368.7844044325901,111524682.68526475
1.468,UpdateUser,0,371.6155460649477,163.90815126011455,81790.16747879716,371.6155460649477,99129682.98430248
0.215,UpdateSamlApplicationAssignments,0,377.9603872653639,180.4193729467862,90029.26710044632,377.9603872653639,109115471.72574085
0.1,DeleteUser,0,392.4693865309085,205.09491983683915,102342.36499858274,392.4693865309085,124038946.37828238
0.681,UpdateUser,0,395.919057822557,194.51030652400502,97060.6429554785,395.919057822557,117637499.26203984
0.1,UpdateSamlApplicationAssignments,0,403.037264764051,210.68103824510513,105129.83808430746,403.037264764051,127417363.75818062
0.147,UpdateAssignments,0,407.8803180077849,189.8736954357587,94746.97402244358,407.8803180077849,114833332.51520163
0.1,SetOthersPassword,0,430.96314139446065,212.94042140593046,106257.27028155931,430.96314139446065,128783811.58124967
1,DeleteDomain,0,431.1016866862518,201.4343124823319,100515.72192868362,431.1016866862518,121825054.97756435
1,UpdateUser,0,432.84989628945465,188.64650335241308,94134.60517285412,432.84989628945465,114091141.4694993
0.215,CreateUserpool,0,445.5722482678598,216.8168022324365,108191.5843139858,445.5722482678598,131128200.18855067
0.215,DeleteUser,0,449.6894289058369,219.42271530342418,109491.93493640867,449.6894289058369,132704225.14292718
0.316,DeleteApplication,0,449.92992464735363,228.52117747542783,114032.06756023849,449.92992464735363,138206865.88300914
1,UpdateOAuthApplicationAccessBindings,0,462.803229330863,231.43235274067135,115484.744017595,462.803229330863,139967509.7493252
1,DeleteSamlApplication,0,466.8412755795421,235.422627804912,117475.89127465109,466.8412755795421,142380780.2248771
0.681,AddDomain,0,494.4441483774542,221.4710237315655,110514.0408420512,494.4441483774542,133943017.50056615
0.316,DeleteUserpool,0,505.8033671885034,241.19526776963784,120356.43861704928,505.8033671885034,145872003.60386395
0.464,DeleteOAuthApplication,0,508.0286048773389,272.85249831968605,136153.39666152335,508.0286048773389,165017916.75376612
0.316,AddDomain,0,512.868286529786,255.69553249475038,127592.07071488044,512.868286529786,154641589.70643502
1.468,CreateOAuthApplication,0,512.9506035106351,233.37079400299902,116452.02620749651,512.9506035106351,141139855.7634859
1,SetOAuthApplicationAccessBindings,0,519.7695488172759,261.8740369220536,130675.14442410474,519.7695488172759,158378275.04201487
0.147,DeleteDomain,0,532.7136822667477,270.9999153568813,135228.95776308374,532.7136822667477,163897496.80885744
0.316,SetOthersPassword,0,536.7806392184673,257.8327289386922,128658.5317404074,536.7806392184673,155934140.46937376
0.316,CreateUser,0,558.0637365986282,284.6288577144999,142029.79999953543,558.0637365986282,172140117.5994373
1,UpdateOAuthApplicationAssignments,0,591.9486925866842,293.92635556272967,146669.2514258021,591.9486925866842,177763132.72807193
0.464,CreateOAuthApplication,0,595.1745477932939,290.0562057368686,144738.04666269742,595.1745477932939,175422512.55518925
0.316,UpdateSamlApplicationAssignments,0,598.211661180828,276.80368447283314,138125.03855194373,598.211661180828,167407546.72495568
0.1,UpdateAssignments,0,600.3714884383099,295.48006037931134,147444.55012927635,600.3714884383099,178702794.7566831
1.468,DeleteSamlApplication,0,621.9964749724099,314.51130221382795,156941.13980470016,621.9964749724099,190212661.44329667
1.468,SetOAuthApplicationAccessBindings,0,623.9699418740302,308.5161862481575,153949.5769378306,623.9699418740302,186586887.24865064
0.464,AddDomain,0,648.4247330937351,293.68487261204695,146548.75143341144,648.4247330937351,177617086.73729476
1.468,UpdateOAuthApplicationAccessBindings,0,648.6443760304417,326.4666160150071,162906.84139148853,648.6443760304417,197443091.76648378
0.1,DeleteDomain,0,660.6118323822546,323.0837916389483,161218.8120278352,660.6118323822546,195397200.17773634
0.316,CreateUserpool,0,674.3088268100009,351.7456241036266,175521.06642770968,674.3088268100009,212731532.51038417
3.162,UpdateSamlApplicationAssignments,0,685.3180692518268,318.573299755564,158968.07657802643,685.3180692518268,192669308.81256813
0.464,DeleteApplication,0,691.5969621777776,348.8758454640698,174089.04688657084,691.5969621777776,210995924.82652363
0.316,DeleteUser,0,702.7208032018925,337.8481335378953,168586.21863540975,702.7208032018925,204326496.98611674
0.681,DeleteOAuthApplication,0,703.2713686122875,363.9950507532763,181633.53032588487,703.2713686122875,220139838.75497255
0.215,UpdateAssignments,0,720.930123594118,339.6955914706933,169508.10014387596,720.930123594118,205443817.37437773
1.468,UpdateOAuthApplicationAssignments,0,751.2816269156638,375.4391960390004,187344.1588234612,751.2816269156638,227061120.49403477
0.464,CreateUserpool,0,769.426231838601,369.73910281962634,184499.81230699355,769.426231838601,223613772.51607612
0.681,CreateOAuthApplication,0,776.4240055279247,381.1835450444885,190210.58897719975,776.4240055279247,230535233.84036595
0.464,DeleteUserpool,0,777.9416819316431,381.1823582135357,190209.99674855432,777.9416819316431,230534516.05924788
0.464,SetOthersPassword,0,778.3573861654316,385.8267388571223,192527.54268970402,778.3573861654316,233343381.73992142
1,CreateOAuthApplication,0,798.8014247657807,362.12962009289294,180702.6804263536,798.8014247657807,219011648.67674053
0.215,DeleteDomain,0,810.4849042029193,411.70747953106485,205442.03228600137,810.4849042029193,248995743.13063365
14.678,DeleteUser,0,838.5950468511771,459.7743871764248,229427.41920103598,838.5950468511771,278066032.07165706
0.316,UpdateAssignments,0,886.847960570926,449.99290947157425,224546.46182631556,886.847960570926,272150311.7334943
2.154,UpdateOAuthApplicationAssignments,0,887.0789829737471,428.1340021934753,213638.86709454417,887.0789829737471,258930306.91858792
0.464,CreateUser,0,904.3850660260443,458.317895885747,228700.63004698776,904.3850660260443,277185163.616949
2.154,DeleteSamlApplication,0,936.3060940307536,470.4346960311553,234746.9133195465,936.3060940307536,284513258.94329053
0.464,DeleteUser,0,957.6712118493309,487.06453910292464,243045.2050123594,957.6712118493309,294570788.47497946
31.623,DeleteUser,0,1005.3974682520497,552.5190126526993,275706.98731369694,1005.3974682520497,334156868.62420154
0.681,SetOthersPassword,0,1024.5769959182717,508.1402997043967,253562.00955249395,1024.5769959182717,307317155.5776222
0.681,DeleteApplication,0,1074.6479128771168,554.6257380432799,276758.24328359665,1074.6479128771168,335430990.8597193
2.154,DeleteApplication,0,1106.2569802709686,533.6217895593522,266277.2729901168,1106.2569802709686,322728054.86402136
1,DeleteOAuthApplication,0,1120.6126821749915,571.9283950904108,285392.269150115,1120.6126821749915,345895430.20993954
0.464,UpdateSamlApplicationAssignments,0,1155.4262290803113,566.1593111650106,282513.4962713403,1155.4262290803113,342406357.4808643
0.681,CreateUserpool,0,1179.949522401555,601.0194811820712,299908.72110985353,1179.949522401555,363489369.9851425
0.316,DeleteDomain,0,1189.7256586459166,587.4108833893229,293118.0308112721,1189.7256586459166,355259053.34326196
0.681,DeleteUser,0,1200.0717476273094,599.4760384892329,299138.54320612724,1200.0717476273094,362555914.3658259
21.544,DeleteUser,0,1223.5428570485208,671.8451760146153,335250.742831293,1223.5428570485208,406323900.3115298
1.468,SetOthersPassword,0,1235.2297235425265,597.3929163331998,298099.0652502667,1235.2297235425265,361296067.0833235
0.681,DeleteUserpool,0,1263.8376197503783,606.3940202448828,302590.6161021965,1263.8376197503783,366739826.71586245
3.162,DeleteSamlApplication,0,1264.918444824474,661.5111422157861,330094.05996567727,1264.918444824474,400074000.6784013
0.464,UpdateAssignments,0,1357.752231633789,667.6537504511216,333159.2214751097,1357.752231633789,403788976.42783314
1,DeleteApplication,0,1407.1789067925067,709.9609890934702,354270.5335576416,1407.1789067925067,429375886.6718618
0.681,CreateUser,0,1426.6442643520363,736.8854974721505,367705.8632386031,1426.6442643520363,445659506.24518764
1,DeleteUser,0,1447.045996721016,707.7162647488266,353150.4161096645,1447.045996721016,428018304.3249134
1.468,DeleteOAuthApplication,0,1505.6278582201758,762.1014311900668,380288.61416384333,1505.6278582201758,460909800.3665779
4.642,DeleteSamlApplication,0,1563.193089773632,711.5969248057801,355086.86547808425,1563.193089773632,430365280.9594384
1,CreateUserpool,0,1563.433733960923,769.0017799988641,383731.8882194332,1563.433733960923,465083048.5219532
0.681,DeleteDomain,0,1585.0972713046845,724.212653396059,361382.1140446334,1585.0972713046845,437995122.22209483
0.681,UpdateSamlApplicationAssignments,0,1615.5161104220829,830.3543912352983,414346.84122641385,1615.5161104220829,502188371.5664134
0.464,DeleteDomain,0,1627.7562561939014,780.2475978239653,389343.55131415866,1627.7562561939014,471884384.19276106
1,CreateUser,0,1644.5802294728003,843.4445275859084,420878.8192653683,1644.5802294728003,510105128.94962627
3.162,CreateUserpool,0,1711.298125170526,780.3722455690759,389405.75053896883,1711.298125170526,471959769.65322983
1,SetOthersPassword,0,1714.6615339642533,861.2379142834133,429757.7192274232,1714.6615339642533,520866355.703637
1,DeleteUserpool,0,1927.064792940652,962.0138942599968,480044.9332357384,1927.064792940652,581814459.0817153
4.642,DeleteOAuthApplication,0,1961.9184421853731,911.0937642891639,454635.78838029277,1961.9184421853731,551018575.5169146
68.129,DeleteUser,0,2067.1676475424333,1135.9921792624561,566860.0974519657,2067.1676475424333,687034438.1117841
46.416,DeleteUser,0,2071.3650499300707,1138.2969653430375,568010.1857061757,2071.3650499300707,688428345.0758882
100,DeleteUser,0,2107.2639999999997,1157.0948617234505,577390.3360000019,2107.2639999999997,699797087.2320025
1.468,DeleteApplication,0,2145.0805186906064,1059.0779188109539,528479.8814866659,2145.0805186906064,640517616.3618389
0.681,UpdateAssignments,0,2225.5673240076244,1124.1375326847703,560944.6288097004,2225.5673240076244,679864890.1173563
2.154,UpdateAssignments,0,2256.7646581353833,1045.3852159814141,521647.22277472564,2256.7646581353833,632236434.0029668
2.154,DeleteOAuthApplication,0,2342.409646667327,1197.9984223407441,597801.2127480314,2342.409646667327,724535069.8506138
1.468,DeleteUser,0,2428.9997957548826,1205.491039583893,601540.0287523627,2428.9997957548826,729066514.8478626
1.468,DeleteUserpool,0,2437.4990393566063,1224.933719060895,611241.9258113867,2437.4990393566063,740825214.0834006
1,UpdateSamlApplicationAssignments,0,2438.3884174264695,1237.3629058532583,617444.0900207759,2438.3884174264695,748342237.1051806
215.443,DeleteUser,0,2449.2499997475,1344.8787573763807,671094.4999308139,2449.2499997475,813366533.916151
1.468,CreateUser,0,2452.934087061448,1260.4288301400886,628953.9862399042,2452.934087061448,762292231.3227639
1,UpdateAssignments,0,2514.834585238532,1255.7004902723324,626594.5446458939,2514.834585238532,759432588.1108232
1.468,CreateUserpool,0,2769.2906876829843,1323.7840167139705,660568.2243402712,2769.2906876829843,800608687.9004091
1.468,UpdateSamlApplicationAssignments,0,2782.3714274883177,1394.440393662239,695825.7564374573,2782.3714274883177,843340816.8021985
4.642,CreateUser,0,2793.8022460353304,1303.6237951375856,650508.2737736552,2793.8022460353304,788416027.8136696
3.162,DeleteOAuthApplication,0,3203.3779893965298,1566.54828316323,781707.5932984517,3203.3779893965298,947429603.0777235
14.678,DeleteUserpool,0,3237.858067553915,1513.6328322111729,755302.7832733752,3237.858067553915,915426973.3273308
1.468,UpdateAssignments,0,3566.4298394978255,1791.7174775920719,894067.0213184438,3566.4298394978255,1083609229.837954
2.154,DeleteUserpool,0,3710.4633056339135,1841.7477445265886,919032.1245187677,3710.4633056339135,1113866934.9167457
2.154,CreateUserpool,0,3715.498780823275,1832.1989398593112,914267.2709897963,3715.498780823275,1108091932.4396317
2.154,DeleteUser,0,3841.1737109588826,1900.4981807695376,948348.5922039993,3841.1737109588826,1149398493.751248
2.154,CreateUser,0,4057.2857147978816,2020.5647995366437,1008261.8349687852,4057.2857147978816,1222013343.9821675
2.154,UpdateSamlApplicationAssignments,0,4068.7874893093317,1956.5809179515845,976333.8780578406,4068.7874893093317,1183316660.2061033
6.813,DeleteUser,0,4680.192310507742,2316.529480758899,1155948.2108986906,4680.192310507742,1401009231.609214
3.162,CreateUser,0,4917.949754175903,2412.0935946093705,1203634.703710076,4917.949754175903,1458805260.8966126
3.162,DeleteUser,0,5179.922133285178,2629.064153354826,1311903.012524058,5179.922133285178,1590026451.1791606
3.162,DeleteUserpool,0,5271.721272835699,2593.1885529933165,1294001.087943665,5271.721272835699,1568329318.587723
4.642,DeleteUserpool,0,6707.931361966916,3342.0225827113063,1667669.2687729418,6707.931361966916,2021215153.7528062
4.642,DeleteUser,0,7199.96137008347,3666.317843933134,1829492.6041226338,7199.96137008347,2217345036.1966314
6.813,DeleteUserpool,0,8931.28200143161,4487.130568480015,2239078.1536715277,8931.28200143161,2713762722.249892
10,DeleteUserpool,0,10239.077659907272,4938.074994181324,2464099.4220964806,10239.077659907272,2986488499.580934
