le,method,min,max,avg,sum,last,integral
0.0025,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.0025,quotamanager.v1.SupportIssueWorkflowService/Close,0,0,0,0,0,0
0.0025,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.0025,quotamanager.v1.QuotaRequestService/Get,0,0,0,0,0,0
0.0025,quotamanager.v1.QuotaRequestService/Delete,0,0,0,0,0,0
0.0025,quotamanager.v1.QuotaRequestService/Create,0,0,0,0,0,0
0.0025,quotamanager.v1.QuotaLimitService/Get,0,0,0,0,0,0
0.0025,quotamanager.v1.OperationService/Get,0,0,0,0,0,0
0.001,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.001,quotamanager.v1.SupportIssueWorkflowService/Close,0,0,0,0,0,0
0.001,quotamanager.v1.QuotaRequestService/Update,0,0,0,0,0,0
0.001,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.001,quotamanager.v1.QuotaRequestService/List,0,0,0,0,0,0
0.001,quotamanager.v1.QuotaRequestService/Get,0,0,0,0,0,0
0.001,quotamanager.v1.QuotaRequestService/Delete,0,0,0,0,0,0
0.001,quotamanager.v1.QuotaRequestService/Create,0,0,0,0,0,0
0.001,quotamanager.v1.OperationService/Get,0,0,0,0,0,0
0.1,quotamanager.v1.QuotaRequestService/ListOperations,0,0.00001447513172369873,4.320934842895143e-8,0.00001447513172369873,0,0.01754385964912286
0.25,quotamanager.v1.SupportIssueWorkflowService/Get,0,0.00001527930570834859,4.520504647440411e-8,0.00001527930570834859,0,0.01851851851851849
0.0025,quotamanager.v1.QuotaRequestService/List,0,0.000590799820722813,0.0000016567921852426206,0.0008250825082508251,0,1
0.0025,quotamanager.v1.QuotaRequestService/Update,0,0.0006926618587784704,0.0000016567921852426206,0.0008250825082508251,0,1
0.025,quotamanager.v1.QuotaRequestService/Create,0,0.0006806930693069306,0.0000016567921852426206,0.0008250825082508251,0,1
0.075,quotamanager.v1.QuotaRequestService/Update,0,0.0005907998207228131,0.0000016567921852426206,0.0008250825082508251,0,1
0.75,quotamanager.v1.QuotaLimitService/ListServices,0,0.0004787515788615898,0.0000016567921852426206,0.0008250825082508251,0,1
1.0,quotamanager.v1.OperationService/Get,0,0.0007334066740007333,0.0000016567921852426204,0.000825082508250825,0,1
2.5,quotamanager.v1.OperationService/Get,0,0.0004380067636393269,0.0000016567921852426206,0.0008250825082508251,0,1
5.0,quotamanager.v1.QuotaLimitService/ListServices,0,0.0004278205598337612,0.0000016567921852426206,0.0008250825082508251,0,1
5.0,quotamanager.v1.QuotaRequestService/Create,0,0.0004991239864727214,0.0000016567921852426206,0.0008250825082508251,0,1
5.0,quotamanager.v1.QuotaRequestService/List,0,0.0007322607260726073,0.0000031271952496454462,0.0015573432343234323,0,1
0.025,quotamanager.v1.QuotaRequestService/Update,0,0.0007028480625840362,0.0000033135843704852412,0.0016501650165016502,0,2
0.75,quotamanager.v1.OperationService/Get,0,0.0007741514892229966,0.0000033135843704852412,0.0016501650165016502,0,2
1.0,quotamanager.v1.SupportIssueWorkflowService/Close,0,0.0005398688016949841,0.0000033135843704852412,0.0016501650165016502,0,2
2.5,quotamanager.v1.QuotaRequestService/Delete,0,0.0005806136169172473,0.000003313584370485241,0.00165016501650165,0,2
2.5,quotamanager.v1.QuotaRequestService/Update,0,0.0006519170435562075,0.0000033135843704852412,0.0016501650165016502,0,2
0.1,quotamanager.v1.QuotaRequestService/Create,0,0.0006497524752475249,0.000005322444895091918,0.0026505775577557755,0,3
2.5,quotamanager.v1.QuotaLimitService/ListServices,0,0.0006009860245283784,0.000004970376555727862,0.0024752475247524753,0,3
2.5,quotamanager.v1.QuotaRequestService/List,0,0.0007334066740007333,0.000004970376555727862,0.0024752475247524753,0,3
5.0,quotamanager.v1.QuotaLimitService/Get,0,0.0008047101006396936,0.000004970376555727863,0.0024752475247524757,0,3
0.0075,quotamanager.v1.QuotaRequestService/List,0,0.0007741514892229966,0.0000066271687409704824,0.0033003300330033004,0,4
1.0,quotamanager.v1.QuotaRequestService/Delete,0,0.0011714134376400603,0.0000066271687409704824,0.0033003300330033004,0,4
0.5,quotamanager.v1.QuotaRequestService/Get,0,0.0009473169539176141,0.000008283960926213102,0.004125412541254125,0,5
0.005,quotamanager.v1.QuotaRequestService/List,0,0.0016297926088905187,0.000009940753111455725,0.004950495049504951,0,6
0.1,quotamanager.v1.QuotaRequestService/Update,0,0.0007741514892229969,0.000009940753111455724,0.0049504950495049506,0,6
0.001,quotamanager.v1.QuotaLimitService/List,0,0.0007537790816118649,0.000011597545296698345,0.005775577557755776,0,7
0.1,quotamanager.v1.QuotaRequestService/Delete,0,0.0021900338181966342,0.000011597545296698343,0.005775577557755775,0,7
0.001,quotamanager.v1.QuotaLimitService/Get,0,0.001303834087112415,0.000013254337481940963,0.0066006600660066,0,8
0.01,quotamanager.v1.QuotaRequestService/List,0,0.0008250825082508251,0.000013254337481940963,0.0066006600660066,0,8
0.05,quotamanager.v1.QuotaRequestService/Update,0,0.002526178543780304,0.000014911129667183585,0.007425742574257425,0,9
1.0,quotamanager.v1.QuotaRequestService/List,0,0.0015292038463105575,0.000016567921852426204,0.00825082508250825,0,10
0.075,quotamanager.v1.QuotaRequestService/Get,0,0.0014056961251680726,0.00002153829840815407,0.010726072607260726,0,13
0.1,quotamanager.v1.QuotaRequestService/Get,0,0.001385323717556941,0.000021538298408154072,0.010726072607260728,0,13
0.075,quotamanager.v1.QuotaRequestService/Create,0,0.0010313531353135313,0.000024662792366193138,0.012282070598364182,0.0002152389151958669,14.26086956521739
0.025,quotamanager.v1.QuotaRequestService/Get,0,0.0021187303915576735,0.000026508674963881933,0.013201320132013203,0,16
1.0,quotamanager.v1.QuotaLimitService/Get,0,0.0010107260726072618,0.00002650867496388193,0.013201320132013201,0,16
2.5,quotamanager.v1.QuotaLimitService/Get,0,0.0014464409403903344,0.00003147905151960979,0.015676567656765675,0,19
0.05,quotamanager.v1.QuotaRequestService/Create,0,0.003228135313531354,0.000033135843704852416,0.016501650165016504,0,20
0.75,quotamanager.v1.SupportIssueWorkflowService/Close,0,0.00129364788330685,0.00003479263589009503,0.017326732673267325,0,21
1.0,quotamanager.v1.QuotaRequestService/Update,0,0.0010084341767510078,0.000034792635890095044,0.01732673267326733,0,21
0.01,quotamanager.v1.SupportIssueWorkflowService/Close,0,0.0030762335492808546,0.00003810622026058027,0.018976897689768978,0,23
50.0,quotamanager.v1.QuotaLimitService/List,0,0.011948417063928615,0.00003810622026058027,0.018976897689768978,0,23
0.25,quotamanager.v1.QuotaRequestService/Get,0,0.0017622132583628733,0.00004141980463106551,0.020627062706270623,0,25
0.5,quotamanager.v1.OperationService/Get,0,0.004936107036629588,0.00004307659681630814,0.02145214521452145,0,26
0.5,quotamanager.v1.QuotaLimitService/ListServices,0,0.0014056961251680713,0.00004473338900155075,0.022277227722772276,0,27
0.75,quotamanager.v1.QuotaRequestService/List,0,0.0029702970297029716,0.00007621244052116056,0.03795379537953796,0,46
0.0075,quotamanager.v1.QuotaLimitService/Get,0,0.0020881717801409768,0.00007786923270640313,0.03877887788778876,0,47
0.5,quotamanager.v1.QuotaRequestService/Delete,0,0.0035581683168316833,0.00007786923270640317,0.03877887788778878,0,47
0.75,quotamanager.v1.QuotaRequestService/Delete,0,0.00705903923725706,0.00008118281707688843,0.04042904290429044,0,49
0.75,quotamanager.v1.QuotaRequestService/Update,0,0.0014464409403903374,0.0000944371545588294,0.047029702970297044,0,57
0.001,quotamanager.v1.QuotaLimitService/ListServices,0,0.0016705374241127832,0.00009609394674407204,0.04785478547854788,0,58
0.01,quotamanager.v1.QuotaLimitService/Get,0,0.0020474269649187254,0.00009609394674407202,0.047854785478547865,0,58
0.75,quotamanager.v1.QuotaLimitService/Get,0,0.0017636138613861408,0.00010272111548504252,0.05115511551155117,0,61.5625
0.5,quotamanager.v1.SupportIssueWorkflowService/Close,0,0.003073432343234319,0.00010934828422601292,0.054455445544554434,0,66
0.25,quotamanager.v1.QuotaRequestService/Delete,0,0.009412052316342744,0.00011431866078174087,0.056930693069306954,0,69
0.05,quotamanager.v1.QuotaRequestService/Get,0,0.005561667277838895,0.00013917054356038012,0.0693069306930693,0,84
2.5,quotamanager.v1.QuotaRequestService/Create,0,0.0018233304811962649,0.00016733601070950462,0.0833333333333333,0,101
1.0,quotamanager.v1.QuotaRequestService/Create,0,0.00181250763965286,0.0002263799422110886,0.11273721122112212,0.00012376237623762845,136
0.5,quotamanager.v1.QuotaRequestService/Update,0,0.002268976897689769,0.0002558501332060918,0.12741336633663372,0,153
0.75,quotamanager.v1.QuotaRequestService/Create,0,0.002668785397058226,0.00026342995745357674,0.13118811881188122,0,159
0.05,quotamanager.v1.QuotaLimitService/Get,0,0.005439432832172108,0.00031810409956658327,0.15841584158415847,0,192
0.25,quotamanager.v1.QuotaRequestService/Update,0,0.0071656123945728,0.0003311720479276844,0.16492367986798684,0.0003300330033003113,199
0.25,quotamanager.v1.QuotaRequestService/Create,0,0.0043001059365195765,0.00034096693129239585,0.16980153178361312,0.0007318123116659545,203.24945652173912
0.5,quotamanager.v1.QuotaLimitService/Get,0,0.0029132542883917754,0.0003660061036224109,0.18227103960396063,0.0012582508250824896,218.8375
0.1,quotamanager.v1.SupportIssueWorkflowService/Close,0,0.005714460334922379,0.0003948775083113337,0.19664899913904418,0.0009703687760080625,237.82608695652175
0.025,quotamanager.v1.QuotaLimitService/Get,0,0.0037077781852259254,0.00042886065715005224,0.21357260726072602,0,258
10.0,quotamanager.v1.QuotaLimitService/List,0,0.03476551358839587,0.00048483952310893734,0.24145008250825079,0,284.8625
0.005,quotamanager.v1.QuotaLimitService/Get,0,0.0065701014545899265,0.0005775001282213079,0.28759506385421135,0.00211651599942605,348.5652173913044
0.25,quotamanager.v1.QuotaLimitService/ListServices,0,0.004217088375504196,0.0007235418571977687,0.3603238448844888,0,435.5625
0.025,quotamanager.v1.SupportIssueWorkflowService/Close,0,0.022124434665688787,0.0007612545893143529,0.37910478547854776,0.0012788778877887413,458
0.075,quotamanager.v1.SupportIssueWorkflowService/Close,0,0.007833190726480005,0.0008008195070423752,0.39880811450710285,0.00010761945759797449,481.13043478260875
0.5,quotamanager.v1.QuotaRequestService/List,0,0.009535305382390127,0.0008515911832147063,0.42409240924092373,0.0007941419141914004,514
25.0,quotamanager.v1.QuotaLimitService/List,0,0.13239009086093795,0.000864845520696648,0.4306930693069307,0,519.2624999999999
0.25,quotamanager.v1.SupportIssueWorkflowService/Close,0,0.008138776840647031,0.0009456969793364872,0.4709570957095706,0.0005672442244224423,569.65
0.25,quotamanager.v1.OperationService/Get,0,0.08711483416860204,0.0010684949944706364,0.5321105072463769,0.00010761945759797449,644.1304347826087
0.1,quotamanager.v1.OperationService/Get,0,0.09302041315242637,0.0010962057441993552,0.5459104606112789,0.0007062526904864848,660.0434782608696
0.1,quotamanager.v1.QuotaLimitService/ListServices,0,0.004644908935337922,0.0011467162955164025,0.5710647151671684,0.0005098471803702142,691.2804347826087
0.5,quotamanager.v1.QuotaRequestService/Create,0,0.00919050238357171,0.0012483478900535405,0.6216772492466632,0.001019245946333785,750.4478260869565
7.5,quotamanager.v1.QuotaLimitService/List,0,0.0913469471947195,0.002147678999827692,1.0695441419141907,0.00047442244224426194,1210.6625
0.05,quotamanager.v1.SupportIssueWorkflowService/Close,0,0.033033858941449626,0.00236732642292516,1.1789285586167297,0.0035469579566652235,1423.4614130434782
0.075,quotamanager.v1.OperationService/Get,0,0.2892097543087641,0.002890034452633322,1.4392371574113942,0.0013143026259148812,1740.4179347826087
0.0025,quotamanager.v1.QuotaLimitService/List,0.0010107260726071857,0.01563531353135317,0.0035095000463901786,1.7477310231023089,0.0010107260726071857,2115
0.075,quotamanager.v1.QuotaLimitService/ListServices,0.0008148963044451574,0.009617940960762735,0.0037877582939016808,1.886303630363037,0.0023102310231024603,2282.3250000000003
0.0075,quotamanager.v1.OperationService/Get,0,0.3575544707248503,0.004383830702347344,2.1831476897689774,0.0013201320132012451,2644.1
0.1,quotamanager.v1.QuotaRequestService/List,0,0.031057735403169615,0.00475006371446469,2.3655317298034158,0.0016290895393884736,2860.474456521739
0.075,quotamanager.v1.QuotaLimitService/Get,0.001328280976245798,0.011479851688872628,0.0050635927264806105,2.521669177787344,0.002073468216386879,3049.963043478261
0.25,quotamanager.v1.QuotaLimitService/Get,0.0008869636963694869,0.01161965733610386,0.005574682500989756,2.7761918854928984,0.002996753479695417,3357.0445652173908
0.1,quotamanager.v1.QuotaLimitService/Get,0.0009880617691396315,0.011333170354072365,0.005729233298526294,2.8531581826660943,0.0021680836561914453,3450.540217391304
0.25,quotamanager.v1.QuotaRequestService/List,0,0.04897526789716004,0.006948083084238234,3.4601453759506406,0.005885887501793423,4186.358695652174
0.005,quotamanager.v1.OperationService/Get,0,0.8368513934726804,0.009077419413628112,4.5205548679868,0,5474
0.01,quotamanager.v1.OperationService/Get,0,0.5348371989976776,0.009147667402282414,4.555538366336642,0.00198019801980168,5508.4375
5.0,quotamanager.v1.QuotaLimitService/List,0.00014438943894404447,0.1476490241616754,0.009574581328614785,4.768141501650163,0.004455445544554155,5639.3625
0.075,quotamanager.v1.QuotaRequestService/List,0,0.048995640304771375,0.010905046682641023,5.43071324795523,0.015438908021237558,6559.08695652174
0.05,quotamanager.v1.OperationService/Get,0,1.1475274263537467,0.011645645395471969,5.79953140694504,0.002687347539101358,7024.144565217391
0.01,quotamanager.v1.QuotaLimitService/ListServices,0.00556706485866004,0.020541753249399004,0.011684066766419962,5.818665249677141,0.00556706485866004,7042.872282608696
0.05,quotamanager.v1.QuotaLimitService/ListServices,0.005615908813104355,0.02386627551644067,0.013669691681059156,6.8075064571674595,0.009445401061845224,8236.660326086956
0.025,quotamanager.v1.QuotaRequestService/List,0,0.09994703174021105,0.01539729732533233,7.6678540680155,0.03249928253694859,9257.739130434782
0.0075,quotamanager.v1.QuotaLimitService/ListServices,0.008515666381452607,0.028714908527889698,0.017457717402829847,8.693943266609264,0.010032375520160725,10515.634239130433
0.025,quotamanager.v1.QuotaLimitService/ListServices,0.01872224259463104,0.04129487022776392,0.02985953895939619,14.870050401779302,0.022628784617589687,17987.63858695652
0.05,quotamanager.v1.QuotaRequestService/List,0.0005103288106574206,0.15698977305137995,0.04499012966055644,22.405084570957108,0.05815800330033243,27025.125
0.025,quotamanager.v1.OperationService/Get,0,3.6319418978934928,0.06133161394321731,30.54314374372222,0.01884506385421245,36943.7652173913
