le,method,min,max,avg,sum,last,integral
0.0075,propfind_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,pri_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,nessus_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,hlgemh_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,get_/oauth/attest_dpop,NaN,NaN,NaN,0,NaN,0
0.0075,get_/login,NaN,NaN,NaN,0,NaN,0
0.0075,dgeqqd_unknown,NaN,NaN,NaN,0,NaN,0
0.005,zyviez_unknown,NaN,NaN,NaN,0,NaN,0
0.005,xawndt_unknown,NaN,NaN,NaN,0,NaN,0
0.005,wtsahb_unknown,NaN,NaN,NaN,0,NaN,0
0.005,track_unknown,NaN,NaN,NaN,0,NaN,0
0.005,trace_unknown,NaN,NaN,NaN,0,NaN,0
0.005,tpewev_unknown,NaN,NaN,NaN,0,NaN,0
0.005,search_unknown,NaN,NaN,NaN,0,NaN,0
0.005,put_/federations/federationId,NaN,NaN,NaN,0,NaN,0
0.005,propfind_unknown,NaN,NaN,NaN,0,NaN,0
0.005,pri_unknown,NaN,NaN,NaN,0,NaN,0
0.005,nessus_unknown,NaN,NaN,NaN,0,NaN,0
0.005,hlgemh_unknown,NaN,NaN,NaN,0,NaN,0
0.005,get_/oauth/attest_dpop,NaN,NaN,NaN,0,NaN,0
0.005,get_/login,NaN,NaN,NaN,0,NaN,0
0.005,dgeqqd_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,zyviez_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,xawndt_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,wtsahb_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,track_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,trace_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,tpewev_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,search_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,put_/federations/federationId,NaN,NaN,NaN,0,NaN,0
0.0025,propfind_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,pri_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,nessus_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,hlgemh_unknown,NaN,NaN,NaN,0,NaN,0
0.0025,get_/oauth/attest_dpop,NaN,NaN,NaN,0,NaN,0
0.0025,get_/login,NaN,NaN,NaN,0,NaN,0
0.0025,dgeqqd_unknown,NaN,NaN,NaN,0,NaN,0
0.001,zyviez_unknown,NaN,NaN,NaN,0,NaN,0
0.001,xawndt_unknown,NaN,NaN,NaN,0,NaN,0
0.001,wtsahb_unknown,NaN,NaN,NaN,0,NaN,0
0.001,track_unknown,NaN,NaN,NaN,0,NaN,0
0.001,trace_unknown,NaN,NaN,NaN,0,NaN,0
0.001,tpewev_unknown,NaN,NaN,NaN,0,NaN,0
0.001,search_unknown,NaN,NaN,NaN,0,NaN,0
0.001,put_/federations/federationId,NaN,NaN,NaN,0,NaN,0
0.001,propfind_unknown,NaN,NaN,NaN,0,NaN,0
0.001,pri_unknown,NaN,NaN,NaN,0,NaN,0
0.001,nessus_unknown,NaN,NaN,NaN,0,NaN,0
0.001,hlgemh_unknown,NaN,NaN,NaN,0,NaN,0
0.001,get_/oauth/attest_dpop,NaN,NaN,NaN,0,NaN,0
0.001,get_/login,NaN,NaN,NaN,0,NaN,0
0.001,dgeqqd_unknown,NaN,NaN,NaN,0,NaN,0
,zyviez_unknown,NaN,NaN,NaN,0,NaN,0
,xawndt_unknown,NaN,NaN,NaN,0,NaN,0
,wtsahb_unknown,NaN,NaN,NaN,0,NaN,0
,track_unknown,NaN,NaN,NaN,0,NaN,0
,trace_unknown,NaN,NaN,NaN,0,NaN,0
,tpewev_unknown,NaN,NaN,NaN,0,NaN,0
,search_unknown,NaN,NaN,NaN,0,NaN,0
,put_/federations/federationId,NaN,NaN,NaN,0,NaN,0
,propfind_unknown,NaN,NaN,NaN,0,NaN,0
,pri_unknown,NaN,NaN,NaN,0,NaN,0
,nessus_unknown,NaN,NaN,NaN,0,NaN,0
,hlgemh_unknown,NaN,NaN,NaN,0,NaN,0
,get_/oauth/attest_dpop,NaN,NaN,NaN,0,NaN,0
,get_/login,NaN,NaN,NaN,0,NaN,0
,dgeqqd_unknown,NaN,NaN,NaN,0,NaN,0
inf,put_unknown,0,0,0,0,0,0
inf,post_unknown,0,0,0,0,0,0
inf,post_/saml/sso/samlApplicationId,0,0,0,0,0,0
inf,post_/oauth/userinfo,0,0,0,0,0,0
inf,post_/oauth/token,0,0,0,0,0,0
inf,post_/oauth/authorize,0,0,0,0,0,0
inf,post_/oauth/attest_dpop,0,0,0,0,0,0
inf,post_/federations/federationId_new_subject_created,0,0,0,0,0,0
